"ID","lat","lon","Agency","Bureau","Installation Name","City","State","Zip code","Real Property Type","Real Property Use","RPUID","Likely Disposition Outcome","Map Label"
4522,"39.5027406","-117.0814094","Agriculture","Forest Service","TOIYABE NATIONAL FOREST","AUSTIN","Nevada",89310,"Structure","All Other","S5157.003341","Demolition","Excess Asset"
4593,"44.07569861","-71.28919187","Agriculture","Forest Service","WHITE MOUNTAIN NF NH","GLEN","New Hampshire",3812,"Building","Dormitories/Barracks","F1292.007961","Demolition","Excess Asset"
4594,"44.38609087","-71.18183665","Agriculture","Forest Service","WHITE MOUNTAIN NF NH","GORHAM","New Hampshire",3581,"Building","All Other","F2063.007961","Demolition","Excess Asset"
4595,"44.256541","-71.63366","Agriculture","Forest Service","WHITE MOUNTAIN NF NH","BETHLEHEM","New Hampshire",3574,"Building","Other Institutional Uses","F3548010566","Demolition","Excess Asset"
4990,"32.996","-105.71","Agriculture","Forest Service","LINCOLN NATIONAL FOREST","CLOUDCROFT","New Mexico",88317,"Building","All Other","F1746.002431","Demolition","Excess Asset"
4991,"35.1627","-107.8393","Agriculture","Forest Service","CIBOLA NATIONAL FOREST","GRANTS","New Mexico",87020,"Building","All Other","F2045.002071","Demolition","Excess Asset"
4992,"35.1627","-107.8393","Agriculture","Forest Service","CIBOLA NATIONAL FOREST","GRANTS","New Mexico",87020,"Building","All Other","F2047.002071","Demolition","Excess Asset"
4993,"35.3623","-108.5078","Agriculture","Forest Service","CIBOLA NATIONAL FOREST","FORT WINGATE","New Mexico",87301,"Building","Service","F2053.002071","Demolition","Excess Asset"
4994,"35.36380556","-108.50926944","Agriculture","Forest Service","CIBOLA NATIONAL FOREST","FORT WINGATE","New Mexico",87301,"Building","All Other","F2055.002071","Demolition","Excess Asset"
4995,"35.1673","-108.1475","Agriculture","Forest Service","CIBOLA NATIONAL FOREST","BLUEWATER","New Mexico",87005,"Building","All Other","F2061.002071","Demolition","Excess Asset"
4996,"35.1673","-108.1475","Agriculture","Forest Service","CIBOLA NATIONAL FOREST","BLUEWATER","New Mexico",87005,"Building","Service","F2062.002071","Demolition","Excess Asset"
4997,"35.201894","-107.719507","Agriculture","Forest Service","CIBOLA NATIONAL FOREST","MCCARTYS","New Mexico",87020,"Building","Industrial","F2066.002071","Demolition","Excess Asset"
4998,"36.4679","-103.1262","Agriculture","Forest Service","CIBOLA","CLAYTON","New Mexico",88415,"Building","Industrial","F2310.002071","Demolition","Excess Asset"
4999,"34.0783","-107.1468","Agriculture","Forest Service","CIBOLA NATIONAL FOREST","MAGDALENA","New Mexico",87825,"Building","Family Housing","F2729.002071","Demolition","Excess Asset"
5000,"35.0739","-106.3839","Agriculture","Forest Service","CIBOLA NATIONAL FOREST","TIJERAS","New Mexico",87059,"Building","Industrial","F30095010482","Demolition","Excess Asset"
5001,"35.2389","-107.7011","Agriculture","Forest Service","CIBOLA NATIONAL FOREST","SAN MATEO","New Mexico",87020,"Building","Service","F30121010482","Demolition","Excess Asset"
5003,"35.56900734","-105.47401755","Agriculture","Forest Service","SANTA FE NATIONAL FOREST","Pecos","New Mexico",87552,"Building","Service","F1403.002531","Demolition","Excess Asset"
5005,"33.42386111","-108.11158333","Agriculture","Forest Service","GILA NATIONAL FOREST","Datil","New Mexico",87821,"Building","All Other","F1018.002291","Demolition","Excess Asset"
5007,"34.1816","-107.8834","Agriculture","Forest Service","CIBOLA NATIONAL FOREST","DATIL","New Mexico",87821,"Building","Industrial","F42317010482","Demolition","Excess Asset"
5011,"32.547","-105.035","Agriculture","Forest Service","LINCOLN NATIONAL FOREST","Roswell","New Mexico",88201,"Building","Family Housing","F1480.002431","Demolition","Excess Asset"
5012,"32.547","-105.035","Agriculture","Forest Service","LINCOLN NATIONAL FOREST","Roswell","New Mexico",88201,"Building","All Other","F1481.002431","Demolition","Excess Asset"
5013,"32.547","-105.035","Agriculture","Forest Service","LINCOLN NATIONAL FOREST","Roswell","New Mexico",88201,"Building","All Other","F1796.002431","Demolition","Excess Asset"
5014,"32.547","-105.035","Agriculture","Forest Service","LINCOLN NATIONAL FOREST","Roswell","New Mexico",88201,"Building","Service","F1797.002431","Demolition","Excess Asset"
5017,"36.03989828","-106.97179928","Agriculture","Forest Service","SANTA FE NATIONAL FOREST","CUBA","New Mexico",87013,"Building","All Other","F495044010602","Demolition","Excess Asset"
5018,"36.03989828","-106.97179928","Agriculture","Forest Service","SANTA FE NATIONAL FOREST","CUBA","New Mexico",87013,"Building","All Other","F495045010602","Demolition","Excess Asset"
5019,"35.88012331","-106.67634797","Agriculture","Forest Service","SANTA FE NATIONAL FOREST","JEMEZ SPRINGS","New Mexico",87025,"Building","All Other","F5001010418","Demolition","Excess Asset"
5021,"32.83834","-105.99597","Agriculture","Forest Service","LINCOLN NATIONAL FOREST","Alamogordo","New Mexico",88310,"Building","Communications Systems","F13385010413","Demolition","Excess Asset"
5373,"42.52804","-76.77841","Agriculture","Forest Service","FINGER LAKES NF","BURDETT","New York",14886,"Building","Service","F186010461","Demolition","New Excess Asset Identified in 2010"
5388,"35.76711111","-82.19313889","Agriculture","Forest Service","NF'S IN NORTH CAROLINA","Arden","North Carolina",28714,"Building","Service","F1062.006661","Demolition","Excess Asset"
5389,"35.76725","-82.19308333","Agriculture","Forest Service","NF'S IN NORTH CAROLINA","Arden","North Carolina",28714,"Building","All Other","F4138.006661","Demolition","Excess Asset"
5438,"35.61868611","-79.94570555","Agriculture","Forest Service","NF'S IN NORTH CAROLINA","ASHEBORO","North Carolina",27205,"Building","All Other","F4849.006661","Demolition","Excess Asset"
5439,"35.605","-79.94777777","Agriculture","Forest Service","NF'S IN NORTH CAROLINA","ASHEBORO","North Carolina",27205,"Building","Service","F4886.006661","Demolition","Excess Asset"
5440,"35.605","-79.94777777","Agriculture","Forest Service","NF'S IN NORTH CAROLINA","ASHEBORO","North Carolina",27205,"Building","All Other","F4888.006661","Demolition","Excess Asset"
5582,"47.53570555","-103.53331389","Agriculture","Forest Service","NORTH DAKOTA GRASSLANDS","RAWSON","North Dakota",58634,"Building","Service","F96793010355","Demolition","Excess Asset"
5601,"38.6025","-82.6325","Agriculture","Forest Service","WAYNE NF","Ironton","Ohio",45638,"Building","All Other","F57010307","Demolition","Excess Asset"
5708,"33.83676","-94.70832","Agriculture","Forest Service","OUACHITA NATIONAL FOREST","HAWORTH","Oklahoma",74745,"Building","Industrial","F1125.006441","Demolition","Excess Asset"
5709,"34.81139","-94.64239","Agriculture","Forest Service","OUACHITA NATIONAL FOREST","HEAVENER","Oklahoma",74937,"Building","Industrial","F2390010329","Demolition","Excess Asset"
5710,"35.6139","-99.6719","Agriculture","Forest Service","CIBOLA","CHEYENNE","Oklahoma",73628,"Building","All Other","F30106010482","Demolition","Excess Asset"
5801,"42.25143889","-121.79089722","Agriculture","Forest Service","WINEMA NATIONAL FOREST","KLAMATH FALLS","Oregon",97601,"Building","All Other","F1159.005651","Demolition","Excess Asset"
5802,"43.703339","-124.105415","Agriculture","Forest Service","SIUSLAW NATIONAL FOREST","REEDSPORT","Oregon",97467,"Building","All Other","F1187.005251","Demolition","Excess Asset"
5803,"42.87833334","-124.06555556","Agriculture","Forest Service","SISKIYOU OREGON","POWERS","Oregon",97466,"Building","Service","F1210.005181","Demolition","Excess Asset"
5804,"42.540493","-122.566332","Agriculture","Forest Service","ROGUE RIVER NF - OREGON","BUTTE FALLS","Oregon",97522,"Building","All Other","F1249.005121","Demolition","Excess Asset"
5805,"45.3425","-121.94116666","Agriculture","Forest Service","MT. HOOD NATIONAL FOREST","RHODODENDRON","Oregon",70,"Building","Family Housing","F1333.004901","Demolition","Excess Asset"
5806,"44.58333334","-118.62555556","Agriculture","Forest Service","MALHEUR NF","BATES","Oregon",97869,"Building","Service","F1334.004801","Demolition","Excess Asset"
5807,"45.34211111","-121.94041666","Agriculture","Forest Service","MT. HOOD NATIONAL FOREST","RHODODENDRON","Oregon",70,"Building","Industrial","F1380.004901","Demolition","Excess Asset"
5808,"42.57456667","-121.88308334","Agriculture","Forest Service","WINEMA NATIONAL FOREST","CHILOQUIN","Oregon",97624,"Building","Service","F1380.005651","Demolition","Excess Asset"
5809,"42.762927","-122.48883","Agriculture","Forest Service","ROGUE RIVER NF - OREGON","PROSPECT","Oregon",97536,"Building","All Other","F1381.005121","Demolition","Excess Asset"
5810,"44.996595","-118.933129","Agriculture","Forest Service","UMATILLA N.F. - OREGON","DALE","Oregon",97869,"Building","Industrial","F14292010616","Demolition","Excess Asset"
5811,"42.55","-124.05861111","Agriculture","Forest Service","SISKIYOU OREGON","AGNESS","Oregon",97406,"Building","Industrial","F1468.005181","Demolition","Excess Asset"
5812,"42.540384","-122.565461","Agriculture","Forest Service","ROGUE RIVER NF - OREGON","BUTTE FALLS","Oregon",97522,"Building","Service","F1555.005121","Demolition","Excess Asset"
5813,"42.762927","-122.48833","Agriculture","Forest Service","ROGUE RIVER NF - OREGON","PROSPECT","Oregon",97536,"Building","Service","F1598.005121","Demolition","Excess Asset"
5814,"42.21913056","-120.36347778","Agriculture","Forest Service","FREMONT NATIONAL FOREST","LAKEVIEW","Oregon",97630,"Building","All Other","F1600.004681","Demolition","Excess Asset"
5815,"44.82176","-118.64519","Agriculture","Forest Service","UMATILLA N.F. - OREGON","GRANITE","Oregon",97869,"Building","All Other","F1720.009091","Demolition","Excess Asset"
5816,"44.22515","-122.23474","Agriculture","Forest Service","FOREST SCIENCE LAB CORVALLIS","MCKENZIE BRIDGE","Oregon",97413,"Building","Dormitories/Barracks","F1793.004571","Demolition","Excess Asset"
5817,"45.41258333","-121.91144444","Agriculture","Forest Service","MT. HOOD NATIONAL FOREST","RHODODENDRON","Oregon",97049,"Building","Communications Systems","F1884.004901","Demolition","Excess Asset"
5818,"44.993793","-118.939721","Agriculture","Forest Service","UMATILLA N.F. - OREGON","DALE","Oregon",97856,"Building","Industrial","F1904.009091","Demolition","Excess Asset"
5819,"45.11419444","-121.52613889","Agriculture","Forest Service","MT. HOOD NATIONAL FOREST","SIMNASHO","Oregon",97037,"Building","Service","F2683010324","Demolition","Excess Asset"
5820,"45.11438889","-121.52594445","Agriculture","Forest Service","MT. HOOD NATIONAL FOREST","SIMNASHO","Oregon",97037,"Building","Other Institutional Uses","F3148.004901","Demolition","Excess Asset"
5821,"45.30242778","-122.26620833","Agriculture","Forest Service","MT. HOOD NATIONAL FOREST","ESTACADA","Oregon",97023,"Building","Industrial","F3311.004901","Demolition","Excess Asset"
5822,"43.4608","-121.6968","Agriculture","Forest Service","DESCHUTES NATIONAL FOREST","CRESCENT","Oregon",97733,"Building","Communications Systems","F3560.004621","Demolition","Excess Asset"
5823,"45.37153056","-117.7023","Agriculture","Forest Service","WALLOWA WHITMAN NF","COVE","Oregon",97883,"Building","Service","F472223010602","Demolition","Excess Asset"
5824,"44.6625","-118.93055556","Agriculture","Forest Service","MALHEUR NF","LONG CREEK","Oregon",97869,"Building","Service","F51709010620","Demolition","Excess Asset"
5825,"43.34411666","-122.73098611","Agriculture","Forest Service","UMPQUA NATIONAL FOREST","IDLEYLD PARK","Oregon",97447,"Building","Communications Systems","F5175.005371","Demolition","Excess Asset"
5826,"43.34411666","-122.73098611","Agriculture","Forest Service","UMPQUA NATIONAL FOREST","IDLEYLD PARK","Oregon",97447,"Building","Communications Systems","F5176.005371","Demolition","Excess Asset"
6065,"42.102925","-123.68085278","Agriculture","Forest Service","SISKIYOU OREGON","Cave Junction","Oregon",97523,"Building","Service","F6909010526","Demolition","Excess Asset"
6067,"42.15305556","-123.0538889","Agriculture","Forest Service","ROGUE RIVER NF - OREGON","Jacksonville","Oregon",97530,"Building","All Other","F1517.005121","Demolition","Excess Asset"
6076,"42.863964","-122.514872","Agriculture","Forest Service","ROGUE RIVER NF - OREGON","Prospect","Oregon",97536,"Building","Service","F57998010262","Demolition","Excess Asset"
6083,"42.44734722","-122.11831389","Agriculture","Forest Service","WINEMA NATIONAL FOREST","Klamath Falls","Oregon",97601,"Building","All Other","F1053.005651","Demolition","Excess Asset"
6086,"43.9829","-121.8061","Agriculture","Forest Service","DESCHUTES NATIONAL FOREST","La Pine","Oregon",97739,"Building","Service","F11046010467","Demolition","Excess Asset"
6103,"45.948","-117.611","Agriculture","Forest Service","UMATILLA N.F. - OREGON","Enterprise","Oregon",97828,"Building","Service","F21829010616","Demolition","Excess Asset"
6104,"45.945216","-117.618143","Agriculture","Forest Service","UMATILLA N.F. - OREGON","Enterprise","Oregon",97828,"Building","All Other","F23949010616","Demolition","Excess Asset"
6108,"44.859844","-117.0877982","Agriculture","Forest Service","WALLOWA WHITMAN NF","Halfway","Oregon",97834,"Building","Service","F1462.005421","Demolition","Excess Asset"
6115,"45.8376688","-117.1318999","Agriculture","Forest Service","WALLOWA WHITMAN NF","Imnaha","Oregon",97842,"Building","Service","F55151010263","Demolition","Excess Asset"
6116,"45.829","-117.04285277","Agriculture","Forest Service","WALLOWA WHITMAN NF","Imnaha","Oregon",97842,"Building","Service","F583116010602","Demolition","Excess Asset"
6117,"45.82983334","-117.04267777","Agriculture","Forest Service","WALLOWA WHITMAN NF","Imnaha","Oregon",97842,"Building","Service","F583132010602","Demolition","Excess Asset"
6131,"44.7114926","-118.491509","Agriculture","Forest Service","WALLOWA WHITMAN NF","Prairie City","Oregon",97869,"Building","Service","F2504.005421","Demolition","Excess Asset"
6132,"45.7808","-118.086","Agriculture","Forest Service","UMATILLA N.F. - OREGON","Weston","Oregon",97886,"Building","Industrial","F12005010616","Demolition","Excess Asset"
6133,"45.72995","-118.197449","Agriculture","Forest Service","UMATILLA N.F. - OREGON","Weston","Oregon",97886,"Building","All Other","F1676.009091","Demolition","Excess Asset"
6134,"45.730331","-118.195983","Agriculture","Forest Service","UMATILLA N.F. - OREGON","Weston","Oregon",97886,"Building","Service","F23960010616","Demolition","Excess Asset"
6152,"42.68027778","-123.94138889","Agriculture","Forest Service","SISKIYOU OREGON","AGNESS","Oregon",97406,"Building","Communications Systems","F1560.005181","Demolition","New Excess Asset Identified in 2010"
6153,"42.57661111","-121.88927777","Agriculture","Forest Service","WINEMA NATIONAL FOREST","CHILOQUIN","Oregon",97624,"Building","Communications Systems","F1117.005651","Demolition","New Excess Asset Identified in 2010"
6154,"42.57456667","-121.88308334","Agriculture","Forest Service","WINEMA NATIONAL FOREST","CHILOQUIN","Oregon",97624,"Building","All Other","F1312.005651","Demolition","New Excess Asset Identified in 2010"
6155,"42.57456667","-121.88308334","Agriculture","Forest Service","WINEMA NATIONAL FOREST","CHILOQUIN","Oregon",97624,"Building","All Other","F1314.005651","Demolition","New Excess Asset Identified in 2010"
6156,"43.22584445","-121.78849166","Agriculture","Forest Service","WINEMA NATIONAL FOREST","CHEMULT","Oregon",97731,"Building","All Other","F1394.005651","Demolition","New Excess Asset Identified in 2010"
6157,"43.30497222","-121.71669445","Agriculture","Forest Service","WINEMA NATIONAL FOREST","CHEMULT","Oregon",97737,"Building","Communications Systems","F1124.005651","Demolition","New Excess Asset Identified in 2010"
6237,"41.84269977","-79.25366321","Agriculture","Forest Service","ALLEGHENY NATIONAL FOREST","YOUNGSVILLE","Pennsylvania",16329,"Building","Family Housing","F1062.007791","Demolition","Excess Asset"
6238,"41.48726362","-79.10174852","Agriculture","Forest Service","ALLEGHENY NATIONAL FOREST","MARIENVILLE","Pennsylvania",16239,"Building","Communications Systems","F382010308","Demolition","Excess Asset"
6457,"34.42112","-81.57671","Agriculture","Forest Service","FRANCIS MARION & SUMTER","WHITMIRE","South Carolina",29178,"Building","Family Housing","F2068.006791","Demolition","Excess Asset"
6458,"33.16009","-79.83288","Agriculture","Forest Service","FRANCIS MARION & SUMTER","BETHERA","South Carolina",29434,"Building","Family Housing","F2119.006791","Demolition","Excess Asset"
6459,"34.08305","-82.36305","Agriculture","Forest Service","FRANCIS MARION & SUMTER","ABBEVILLE","South Carolina",29620,"Building","Service","F2188.006791","Demolition","Excess Asset"
6460,"34.4196","-81.57583","Agriculture","Forest Service","FRANCIS MARION & SUMTER","WHITMIRE","South Carolina",29178,"Building","All Other","F2217.006791","Demolition","Excess Asset"
6461,"33.15967","-79.83312","Agriculture","Forest Service","FRANCIS MARION & SUMTER","BETHERA","South Carolina",29434,"Building","Industrial","F2223.006791","Demolition","Excess Asset"
6462,"34.41978","-81.57674","Agriculture","Forest Service","FRANCIS MARION & SUMTER","WHITMIRE","South Carolina",29178,"Building","Service","F4355.006791","Demolition","Excess Asset"
6463,"33.16058","-79.83179","Agriculture","Forest Service","FRANCIS MARION & SUMTER","BETHERA","South Carolina",29434,"Building","All Other","F4386.006791","Demolition","Excess Asset"
6464,"33.16024","-79.8324","Agriculture","Forest Service","FRANCIS MARION & SUMTER","BETHERA","South Carolina",29434,"Building","All Other","F4388.006791","Demolition","Excess Asset"
6465,"33.15926","-79.83373","Agriculture","Forest Service","FRANCIS MARION & SUMTER","BETHERA","South Carolina",29434,"Building","All Other","F4390.006791","Demolition","Excess Asset"
6466,"33.15906","-79.83404","Agriculture","Forest Service","FRANCIS MARION & SUMTER","BETHERA","South Carolina",29434,"Building","All Other","F4392.006791","Demolition","Excess Asset"
6544,"33.1692","-79.70757","Agriculture","Forest Service","FRANCIS MARION & SUMTER","SHULERVILLE","South Carolina",29453,"Building","Communications Systems","F2134.006791","Demolition","New Excess Asset Identified in 2010"
6545,"33.09758","-79.46886","Agriculture","Forest Service","FRANCIS MARION & SUMTER","MCCLELLANVILLE","South Carolina",29458,"Building","Industrial","F1290010534","Demolition","New Excess Asset Identified in 2010"
6588,"44.05975549","-103.49725685","Agriculture","Forest Service","BLACK HILLS NATIONAL FOREST","SILVER CITY","South Dakota",57702,"Building","All Other","F3229.001101","Demolition","Excess Asset"
6589,"43.93997545","-103.55579951","Agriculture","Forest Service","BLACK HILLS NATIONAL FOREST","HILL CITY","South Dakota",57745,"Building","Dormitories/Barracks","F3299.001101","Demolition","Excess Asset"
6590,"44.10329906","-103.47548825","Agriculture","Forest Service","BLACK HILLS NATIONAL FOREST","SILVER CITY","South Dakota",57702,"Building","All Other","F47923010421","Demolition","Excess Asset"
6591,"43.77158973","-103.6106938","Agriculture","Forest Service","BLACK HILLS NATIONAL FOREST","CUSTER","South Dakota",57730,"Building","All Other","F55360010421","Demolition","Excess Asset"
6592,"43.93960595","-103.5572978","Agriculture","Forest Service","BLACK HILLS NATIONAL FOREST","HILL CITY","South Dakota",57745,"Building","Industrial","F60635010421","Demolition","Excess Asset"
6684,"35.35594444","-84.23161111","Agriculture","Forest Service","CHEROKEE NATIONAL FOREST","TELLICO PLAINS","Tennessee",37385,"Building","All Other","F3090.006041","Demolition","Excess Asset"
7023,"32.37735","-97.64378333","Agriculture","Forest Service","NATIONAL FORESTS IN TEXAS","Granbury","Texas",76049,"Building","Communications Systems","F7274010488","Demolition","Excess Asset"
7054,"33.39045555","-97.63860555","Agriculture","Forest Service","NATIONAL GRASSLANDS IN TEXAS","ALVORD","Texas",76225,"Building","All Other","F1085.006871","Demolition","Excess Asset"
7055,"33.39052222","-97.6395","Agriculture","Forest Service","NATIONAL GRASSLANDS IN TEXAS","ALVORD","Texas",76225,"Building","Industrial","F1090.006871","Demolition","Excess Asset"
7056,"31.275","-93.83594444","Agriculture","Forest Service","NATIONAL FORESTS IN TEXAS","HEMPHILL","Texas",75948,"Building","Office","F1106.006871","Demolition","Excess Asset"
7057,"30.55059722","-95.11805861","Agriculture","Forest Service","NATIONAL FORESTS IN TEXAS","COLDSPRING","Texas",77331,"Building","Industrial","F1202.006871","Demolition","Excess Asset"
7058,"31.39541805","-95.13848083","Agriculture","Forest Service","NATIONAL FORESTS IN TEXAS","RATCLIFF","Texas",75847,"Building","Service","F16097010488","Demolition","Excess Asset"
7059,"31.2885","-93.81333","Agriculture","Forest Service","NATIONAL GRASSLANDS IN TEXAS","HEMPHILL","Texas",75948,"Building","Service","F269736010602","Demolition","Excess Asset"
7060,"31.2885","-93.81333","Agriculture","Forest Service","NATIONAL GRASSLANDS IN TEXAS","HEMPHILL","Texas",75948,"Building","Communications Systems","F269747010602","Demolition","Excess Asset"
7061,"30.48792305","-95.15930556","Agriculture","Forest Service","NATIONAL FORESTS IN TEXAS","COLDSPRING","Texas",77331,"Building","Service","F3297.006871","Demolition","Excess Asset"
7062,"30.48783944","-95.15897472","Agriculture","Forest Service","NATIONAL FORESTS IN TEXAS","COLDSPRING","Texas",77331,"Building","All Other","F3299.006871","Demolition","Excess Asset"
7063,"30.48747805","-95.15951361","Agriculture","Forest Service","NATIONAL FORESTS IN TEXAS","COLDSPRING","Texas",77331,"Building","Service","F3303.006871","Demolition","Excess Asset"
7064,"31.30588","-94.29189","Agriculture","Forest Service","NATIONAL FORESTS IN TEXAS","BROADDUS","Texas",75929,"Building","Communications Systems","F7252010488","Demolition","Excess Asset"
7065,"31.27234778","-95.14484611","Agriculture","Forest Service","NATIONAL FORESTS IN TEXAS","KENNARD","Texas",75847,"Building","Communications Systems","F7272010488","Demolition","Excess Asset"
7066,"31.46738889","-93.83663889","Agriculture","Forest Service","NATIONAL FORESTS IN TEXAS","MILAM","Texas",75959,"Building","Communications Systems","F7273010488","Demolition","Excess Asset"
7238,"38.96293875","-112.33438916","Agriculture","Forest Service","FISHLAKE NF","FILLMORE","Utah",84631,"Building","All Other","F1068.002991","Demolition","Excess Asset"
7239,"37.92619292","-112.60744507","Agriculture","Forest Service","DIXIE NATIONAL FOREST","PARAGONAH","Utah",84760,"Building","All Other","F1106.002941","Demolition","Excess Asset"
7240,"39.21162481","-111.01249226","Agriculture","Forest Service","MANTI-LASAL NATIONAL FOREST","CASTLE DALE","Utah",84528,"Building","Family Housing","F1136.003091","Demolition","Excess Asset"
7241,"40.98731819","-109.72362007","Agriculture","Forest Service","ASHLEY NATIONAL FOREST","MANILA","Utah",84046,"Building","All Other","F1142.002691","Demolition","Excess Asset"
7242,"38.57457865","-109.5492934","Agriculture","Forest Service","MANTI-LASAL NATIONAL FOREST","MOAB","Utah",84532,"Building","All Other","F1177.003091","Demolition","Excess Asset"
7243,"40.28111801","-111.2410051","Agriculture","Forest Service","UINTA NATIONAL FOREST","WALLSBURG","Utah",84032,"Building","Service","F1224.003401","Demolition","Excess Asset"
7244,"40.93059725","-109.39929165","Agriculture","Forest Service","ASHLEY NATIONAL FOREST","MANILA","Utah",84023,"Building","All Other","F1232.002691","Demolition","Excess Asset"
7245,"40.93092803","-109.3999392","Agriculture","Forest Service","ASHLEY NATIONAL FOREST","MANILA","Utah",84023,"Building","Industrial","F1253.002691","Demolition","Excess Asset"
7246,"37.97014837","-111.83205136","Agriculture","Forest Service","DIXIE NATIONAL FOREST","ANTIMONY","Utah",84726,"Building","Service","F1257.002941","Demolition","Excess Asset"
7247,"37.97007","-111.83214851","Agriculture","Forest Service","DIXIE NATIONAL FOREST","ANTIMONY","Utah",84726,"Building","Service","F1258.002941","Demolition","Excess Asset"
7248,"40.62245348","-111.16044406","Agriculture","Forest Service","WASATCH N.F. (UTAH)","FRANCIS","Utah",84036,"Building","All Other","F1342.003441","Demolition","Excess Asset"
7249,"38.57422081","-109.54956835","Agriculture","Forest Service","MANTI-LASAL NATIONAL FOREST","MOAB","Utah",84532,"Building","All Other","F1476.003091","Demolition","Excess Asset"
7250,"40.93242971","-109.40228517","Agriculture","Forest Service","ASHLEY NATIONAL FOREST","MANILA","Utah",84023,"Building","Family Housing","F1630.002691","Demolition","Excess Asset"
7252,"40.7000156","-110.88877702","Agriculture","Forest Service","WASATCH N.F. (UTAH)","HANNA","Utah",84066,"Building","Service","F17151010498","Demolition","Excess Asset"
7253,"40.69981738","-110.88806299","Agriculture","Forest Service","WASATCH N.F. (UTAH)","HANNA","Utah",84066,"Building","All Other","F17202010498","Demolition","Excess Asset"
7255,"39.92692696","-110.67660622","Agriculture","Forest Service","ASHLEY NATIONAL FOREST","Duchesne","Utah",84021,"Building","Service","F9917010391","Demolition","Excess Asset"
7256,"40.48469134","-111.39637561","Agriculture","Forest Service","UINTA NATIONAL FOREST","Heber","Utah",84032,"Building","All Other","F1436.003401","Demolition","Excess Asset"
7257,"40.47753849","-111.39975418","Agriculture","Forest Service","UINTA NATIONAL FOREST","Heber","Utah",84032,"Building","All Other","F8242010422","Demolition","Excess Asset"
7260,"40.88659057","-110.83047742","Agriculture","Forest Service","WASATCH N.F. (UTAH)","Kamas","Utah",84036,"Building","Service","F1072.003441","Demolition","Excess Asset"
7261,"40.88657712","-110.83043635","Agriculture","Forest Service","WASATCH N.F. (UTAH)","Kamas","Utah",84036,"Building","Service","F1073.003441","Demolition","Excess Asset"
7262,"40.92400816","-110.73085133","Agriculture","Forest Service","WASATCH N.F. (UTAH)","Kamas","Utah",84036,"Building","Service","F1083.003441","Demolition","Excess Asset"
7263,"40.95462886","-110.1625138","Agriculture","Forest Service","WASATCH N.F. (UTAH)","Kamas","Utah",84036,"Building","All Other","F1263.003441","Demolition","Excess Asset"
7264,"40.954373","-110.16263587","Agriculture","Forest Service","WASATCH N.F. (UTAH)","Kamas","Utah",84036,"Building","All Other","F1264.003441","Demolition","Excess Asset"
7265,"40.88555969","-110.82983971","Agriculture","Forest Service","WASATCH N.F. (UTAH)","Kamas","Utah",84036,"Building","All Other","F8187010498","Demolition","Excess Asset"
7266,"40.88558199","-110.82986898","Agriculture","Forest Service","WASATCH N.F. (UTAH)","Kamas","Utah",84036,"Building","All Other","F8207010498","Demolition","Excess Asset"
7267,"40.88558625","-110.82970453","Agriculture","Forest Service","WASATCH N.F. (UTAH)","Kamas","Utah",84036,"Building","All Other","F8208010498","Demolition","Excess Asset"
7271,"41.94955543","-113.46240011","Agriculture","Forest Service","SAWTOOTH N.F. - UTAH","Park Valley","Utah",84329,"Building","All Other","F1035.003221","Demolition","Excess Asset"
7272,"41.94925818","-113.46186282","Agriculture","Forest Service","SAWTOOTH N.F. - UTAH","Park Valley","Utah",84329,"Building","Service","F1038.003221","Demolition","Excess Asset"
7275,"37.67411058","-109.82687451","Agriculture","Forest Service","MANTI-LASAL NATIONAL FOREST","Blanding","Utah",84511,"Building","Warehouses","F1195.003091","Demolition","Excess Asset"
7276,"38.5151548","-109.32975103","Agriculture","Forest Service","MANTI-LASAL NATIONAL FOREST","Moab","Utah",84532,"Building","Dormitories/Barracks","F1172.003091","Demolition","Excess Asset"
7277,"39.69606052","-111.30566294","Agriculture","Forest Service","MANTI-LASAL NATIONAL FOREST","Fairview","Utah",84629,"Building","All Other","F1164.003091","Demolition","Excess Asset"
7279,"40.0999064","-111.6261792","Agriculture","Forest Service","UINTA NATIONAL FOREST","SPANISH FORK","Utah",84660,"Building","All Other","F2154.003401","Demolition","Excess Asset"
7280,"40.09984909","-111.62642391","Agriculture","Forest Service","UINTA NATIONAL FOREST","SPANISH FORK","Utah",84660,"Building","All Other","F2155.003401","Demolition","Excess Asset"
7281,"40.58390393","-110.61689462","Agriculture","Forest Service","ASHLEY NATIONAL FOREST","HANNA","Utah",84066,"Building","Communications Systems","F3010.002691","Demolition","Excess Asset"
7282,"40.95477831","-109.46226262","Agriculture","Forest Service","ASHLEY NATIONAL FOREST","MANILA","Utah",84046,"Building","Communications Systems","F3022.002691","Demolition","Excess Asset"
7283,"40.88357573","-109.66925084","Agriculture","Forest Service","ASHLEY NATIONAL FOREST","MANILA","Utah",84046,"Building","Communications Systems","F3024.002691","Demolition","Excess Asset"
7284,"37.92601323","-112.60754976","Agriculture","Forest Service","DIXIE NATIONAL FOREST","PARAGONAH","Utah",84760,"Building","Service","F3176.002941","Demolition","Excess Asset"
7285,"40.45175697","-109.51999969","Agriculture","Forest Service","ASHLEY NATIONAL FOREST","VERNAL","Utah",84078,"Building","All Other","F8875010391","Demolition","Excess Asset"
